produit,quantite,prix,region
Imprimante,8,729.45,Est
Ordinateur,3,1356.76,Est
Imprimante,7,781.91,Nord
Scanner,6,312.44,Sud
Téléphone,2,1279.38,Sud
Imprimante,9,655.21,Ouest
Imprimante,9,1057.71,Nord
Clavier,7,245.0,Est
Clavier,4,1159.75,Ouest
Scanner,1,1381.71,Ouest
Ordinateur,8,1243.36,Sud
Ordinateur,9,94.57,Ouest
Téléphone,8,901.69,Sud
Scanner,2,887.84,Ouest
Ordinateur,7,1233.35,Sud
Imprimante,1,1491.95,Est
Scanner,5,1401.22,Centre
Imprimante,8,198.6,Sud
Téléphone,9,1153.09,Est
Scanner,3,1395.65,Centre
Téléphone,8,640.93,Nord
Clavier,3,1397.89,Centre
Téléphone,8,1361.08,Nord
Clavier,5,978.33,Est
Scanner,7,1365.89,Ouest
Imprimante,6,1122.76,Est
Imprimante,5,958.32,Nord
Imprimante,2,503.18,Sud
Téléphone,9,859.63,Est
Scanner,7,1036.65,Nord
Scanner,7,805.52,Ouest
Clavier,5,776.93,Nord
Scanner,3,1347.33,Est
Imprimante,9,1477.91,Est
Scanner,8,1089.15,Est
Clavier,6,547.22,Sud
Scanner,2,1349.48,Centre
Scanner,7,1242.88,Nord
Imprimante,5,1124.41,Nord
Scanner,8,614.94,Nord
Téléphone,6,923.94,Nord
Clavier,9,610.96,Sud
Clavier,8,301.07,Est
Clavier,7,1176.53,Ouest
Scanner,1,1064.56,Nord
Téléphone,9,487.87,Nord
Clavier,8,790.3,Centre
Ordinateur,1,914.83,Centre
Imprimante,1,1218.32,Est
Ordinateur,3,91.02,Ouest
Ordinateur,3,1314.49,Ouest
Clavier,2,602.82,Centre
Ordinateur,8,807.47,Ouest
Ordinateur,5,724.53,Sud
Téléphone,1,1193.97,Nord
Imprimante,1,1009.91,Centre
Scanner,2,1131.48,Nord
Clavier,7,1457.92,Centre
Clavier,9,1179.05,Est
Ordinateur,9,1115.94,Sud
Scanner,9,247.28,Sud
Scanner,6,560.92,Est
Scanner,5,911.76,Centre
Clavier,8,478.97,Nord
Clavier,6,998.22,Centre
Téléphone,8,430.87,Est
Clavier,1,510.77,Nord
Clavier,4,98.2,Sud
Téléphone,5,385.73,Nord
Clavier,4,791.85,Ouest
Ordinateur,6,969.78,Est
Ordinateur,7,690.07,Nord
Téléphone,8,543.72,Est
Téléphone,8,869.2,Sud
Ordinateur,5,141.11,Nord
Scanner,8,446.07,Nord
Clavier,3,609.72,Est
Imprimante,3,745.88,Nord
Imprimante,1,1220.62,Est
Téléphone,1,1142.47,Nord
Imprimante,1,734.98,Sud
Scanner,3,763.69,Ouest
Imprimante,8,1068.43,Est
Ordinateur,9,777.69,Nord
Téléphone,3,241.81,Est
Imprimante,8,718.99,Ouest
Clavier,1,923.54,Ouest
Téléphone,3,899.62,Nord
Scanner,1,235.43,Sud
Ordinateur,9,1457.08,Ouest
Imprimante,3,582.86,Centre
Ordinateur,5,1482.42,Sud
Scanner,7,1236.14,Sud
Imprimante,9,399.01,Est
Téléphone,7,1381.46,Sud
Téléphone,1,385.62,Centre
Clavier,7,249.55,Est
Scanner,7,663.89,Sud
Imprimante,2,254.71,Est
Ordinateur,7,119.49,Nord
Ordinateur,2,521.18,Centre
Imprimante,1,479.43,Est
Scanner,9,1389.32,Centre
Scanner,5,664.04,Nord
Ordinateur,7,1486.5,Ouest
Imprimante,6,228.38,Ouest
Imprimante,8,820.61,Est
Ordinateur,3,1093.62,Ouest
Imprimante,4,498.62,Ouest
Imprimante,2,261.39,Sud
Téléphone,5,941.28,Centre
Téléphone,1,894.02,Nord
Clavier,5,536.51,Est
Clavier,8,426.05,Sud
Scanner,6,1284.65,Nord
Téléphone,9,1430.59,Ouest
Téléphone,6,1064.75,Sud
Téléphone,9,776.22,Est
Téléphone,6,182.83,Nord
Scanner,3,202.5,Ouest
Ordinateur,3,718.14,Centre
Scanner,1,1356.0,Nord
Ordinateur,8,1168.14,Centre
Clavier,7,1054.39,Nord
Téléphone,5,425.83,Est
Ordinateur,4,249.63,Nord
Scanner,3,1348.35,Centre
Ordinateur,3,321.52,Centre
Imprimante,9,388.27,Est
Clavier,1,1159.06,Ouest
Clavier,4,1179.9,Centre
Téléphone,9,1045.26,Nord
Téléphone,9,260.21,Ouest
Scanner,9,321.26,Nord
Ordinateur,3,1261.91,Centre
Imprimante,5,515.43,Ouest
Clavier,4,854.57,Est
Ordinateur,4,1220.71,Ouest
Imprimante,4,456.79,Nord
Ordinateur,6,304.78,Centre
Téléphone,8,564.33,Nord
Clavier,3,808.3,Est
Imprimante,2,688.05,Nord
Téléphone,8,451.13,Ouest
Scanner,9,629.36,Nord
Scanner,7,1136.74,Centre
Téléphone,4,858.01,Ouest
Imprimante,7,501.95,Ouest
Imprimante,2,785.65,Centre
Clavier,3,1159.61,Nord
Téléphone,2,474.69,Centre
Scanner,8,319.37,Ouest
Téléphone,2,848.49,Est
Ordinateur,7,745.81,Ouest
Imprimante,2,904.57,Est
Ordinateur,2,210.7,Sud
Scanner,3,367.2,Sud
Imprimante,3,140.28,Ouest
Scanner,6,1263.93,Centre
Scanner,4,625.49,Ouest
Scanner,9,1345.26,Est
Clavier,5,1421.09,Ouest
Scanner,8,134.94,Nord
Scanner,3,684.81,Est
Ordinateur,9,684.43,Centre
Ordinateur,4,989.92,Nord
Ordinateur,3,153.24,Est
Imprimante,9,1405.35,Est
Clavier,4,1188.88,Nord
Imprimante,6,83.12,Ouest
Clavier,7,322.74,Ouest
Clavier,1,1245.83,Nord
Téléphone,1,373.56,Est
Téléphone,2,583.3,Centre
Téléphone,2,995.04,Centre
Clavier,4,150.98,Nord
Clavier,1,1028.38,Sud
Imprimante,7,442.01,Nord
Clavier,6,298.72,Ouest
Scanner,6,193.4,Nord
Scanner,9,276.39,Est
Clavier,4,850.62,Sud
Scanner,8,1409.49,Centre
Clavier,2,1038.07,Sud
Téléphone,8,703.43,Sud
Clavier,6,1455.32,Nord
Téléphone,8,398.18,Est
Ordinateur,3,1247.99,Sud
Scanner,4,284.78,Sud
Ordinateur,6,374.7,Nord
Scanner,1,750.22,Centre
Ordinateur,1,198.65,Ouest
Clavier,8,471.21,Centre
Ordinateur,6,1021.9,Ouest
Scanner,4,721.21,Sud
Imprimante,5,867.27,Est
Scanner,7,124.48,Ouest
Imprimante,8,413.33,Centre
Clavier,7,1161.54,Nord
Scanner,7,881.81,Nord
Ordinateur,7,51.49,Centre
Clavier,4,922.49,Sud
Scanner,5,243.01,Sud
Clavier,7,241.62,Ouest
Imprimante,3,1397.28,Nord
Clavier,5,1453.95,Ouest
Ordinateur,7,814.57,Nord
Scanner,2,907.63,Sud
Imprimante,7,640.1,Ouest
Clavier,6,1330.84,Ouest
Téléphone,8,807.8,Ouest
Imprimante,7,1395.11,Ouest
Imprimante,4,371.82,Ouest
Ordinateur,5,187.45,Nord
Ordinateur,6,1481.74,Sud
Clavier,2,765.48,Nord
Téléphone,6,941.23,Nord
Imprimante,9,546.97,Ouest
Clavier,8,243.69,Est
Téléphone,5,1269.4,Ouest
Clavier,5,259.68,Ouest
Imprimante,2,778.26,Centre
Clavier,3,1254.99,Centre
Ordinateur,9,1007.47,Nord
Ordinateur,7,1028.1,Est
Scanner,8,384.25,Sud
Téléphone,9,812.26,Sud
Imprimante,3,110.41,Centre
Téléphone,5,137.5,Est
Ordinateur,4,1098.34,Centre
Imprimante,4,1189.91,Est
Scanner,5,251.79,Ouest
Ordinateur,5,1429.06,Ouest
Ordinateur,4,239.47,Sud
Téléphone,6,659.01,Ouest
Clavier,7,335.3,Sud
Téléphone,8,193.24,Sud
Ordinateur,3,1450.48,Sud
Téléphone,4,686.16,Centre
Clavier,1,528.94,Est
Scanner,1,525.64,Sud
Imprimante,5,352.18,Nord
Ordinateur,1,1454.87,Nord
Téléphone,9,758.96,Centre
Ordinateur,3,818.7,Ouest
Imprimante,9,1080.34,Nord
Téléphone,5,641.24,Centre
Scanner,2,455.12,Nord
Imprimante,9,474.54,Nord
Clavier,7,554.99,Centre
Clavier,6,886.18,Est
Ordinateur,1,1254.52,Ouest
Clavier,3,401.93,Est
Téléphone,5,896.76,Ouest
Clavier,5,1138.36,Nord
Scanner,5,1492.08,Centre
Téléphone,3,1366.19,Centre
Ordinateur,4,988.53,Nord
Ordinateur,6,1423.03,Nord
Clavier,3,1412.52,Ouest
Clavier,8,114.62,Est
Ordinateur,3,993.72,Ouest
Téléphone,4,994.37,Centre
Imprimante,6,1031.09,Sud
Ordinateur,7,1410.87,Sud
Scanner,3,466.43,Sud
Téléphone,9,392.67,Centre
Imprimante,5,745.44,Ouest
Imprimante,5,490.42,Ouest
Téléphone,9,513.21,Ouest
Ordinateur,3,409.5,Est
Imprimante,2,1023.22,Sud
Scanner,3,1114.66,Nord
Téléphone,5,193.7,Ouest
Clavier,7,1208.35,Sud
Ordinateur,7,438.64,Est
Téléphone,3,241.56,Nord
Scanner,9,712.45,Sud
Imprimante,8,939.94,Sud
Ordinateur,5,1096.29,Ouest
Ordinateur,2,920.62,Ouest
Téléphone,4,1409.9,Ouest
Téléphone,8,79.58,Sud
Scanner,8,1371.6,Centre
Clavier,1,1113.38,Est
Téléphone,1,1407.35,Ouest
Téléphone,4,411.53,Est
Téléphone,6,325.72,Sud
Scanner,3,1495.3,Est
Imprimante,1,696.16,Nord
Clavier,4,445.91,Centre
Scanner,6,1198.79,Ouest
Téléphone,5,828.54,Nord
Imprimante,1,949.09,Est
Téléphone,4,129.41,Sud
Scanner,6,1014.96,Nord
Ordinateur,6,1052.85,Est
Téléphone,6,249.12,Centre
Imprimante,9,1129.68,Nord
Clavier,8,151.07,Centre
Ordinateur,7,185.77,Ouest
Téléphone,4,958.74,Sud
Téléphone,3,1420.28,Est
Imprimante,3,690.95,Ouest
Ordinateur,3,283.94,Ouest
Ordinateur,5,1131.06,Ouest
Ordinateur,6,905.04,Sud
Téléphone,4,1461.38,Ouest
Ordinateur,1,252.52,Nord
Téléphone,7,1163.93,Ouest
Téléphone,7,428.76,Est
Ordinateur,1,1372.38,Ouest
Scanner,3,1193.28,Est
Clavier,6,711.81,Nord
Clavier,4,114.96,Est
Scanner,5,1041.86,Ouest
Ordinateur,9,719.69,Sud
Téléphone,9,1207.1,Sud
Imprimante,6,1123.85,Centre
Scanner,1,1134.98,Ouest
Clavier,6,298.59,Centre
Clavier,2,682.8,Ouest
Téléphone,7,731.58,Nord
Clavier,2,1188.02,Est
Clavier,2,638.19,Est
Téléphone,8,1304.79,Sud
Ordinateur,8,448.87,Sud
Clavier,5,1479.88,Est
Ordinateur,6,178.12,Centre
Imprimante,7,770.74,Ouest
Ordinateur,9,903.81,Est
Téléphone,7,691.64,Sud
Téléphone,9,845.13,Ouest
Téléphone,5,1178.9,Sud
Clavier,1,296.91,Est
Scanner,4,1424.25,Sud
Clavier,7,619.08,Sud
Ordinateur,2,952.45,Sud
Imprimante,9,690.01,Est
Imprimante,2,919.18,Nord
Imprimante,1,1101.16,Nord
Imprimante,5,785.39,Sud
Scanner,2,211.73,Sud
Imprimante,6,533.14,Nord
Clavier,2,1217.03,Est
Imprimante,6,876.1,Est
Téléphone,6,1149.82,Ouest
Ordinateur,2,1337.83,Centre
Clavier,2,686.06,Est
Scanner,6,561.78,Ouest
Clavier,9,211.61,Nord
Téléphone,4,442.55,Sud
Imprimante,4,661.32,Centre
Imprimante,2,241.68,Sud
Scanner,4,214.06,Sud
Ordinateur,7,695.6,Sud
Imprimante,4,589.96,Est
Scanner,6,1277.5,Nord
Imprimante,5,90.77,Sud
Clavier,7,1156.6,Centre
Scanner,3,352.26,Est
Scanner,3,1325.31,Nord
Scanner,5,461.03,Sud
Imprimante,4,848.4,Sud
Scanner,5,417.95,Nord
Clavier,1,647.32,Est
Ordinateur,4,395.39,Ouest
Ordinateur,6,590.98,Ouest
Téléphone,7,1304.04,Est
Clavier,8,1057.28,Ouest
Clavier,5,535.37,Sud
Scanner,2,1288.95,Est
Téléphone,2,124.52,Ouest
Clavier,3,1072.5,Centre
Clavier,4,958.36,Est
Clavier,6,593.06,Sud
Imprimante,5,648.22,Est
Clavier,5,599.67,Nord
Imprimante,9,979.48,Est
Clavier,9,395.09,Sud
Ordinateur,3,1492.32,Centre
Imprimante,9,54.21,Centre
Imprimante,1,725.52,Sud
Scanner,4,382.52,Nord
Clavier,8,563.98,Nord
Téléphone,9,1301.5,Est
Téléphone,5,567.97,Ouest
Téléphone,2,360.39,Centre
Téléphone,8,581.95,Est
Ordinateur,8,513.94,Ouest
Téléphone,9,786.47,Nord
Scanner,6,1354.83,Nord
Téléphone,9,1059.62,Sud
Scanner,8,1282.7,Est
Imprimante,5,486.7,Nord
Clavier,4,92.91,Centre
Téléphone,7,574.7,Nord
Scanner,6,1075.2,Sud
Scanner,4,450.09,Ouest
Clavier,2,450.99,Nord
Imprimante,9,184.76,Est
Téléphone,4,351.71,Centre
Scanner,3,1112.8,Est
Téléphone,6,786.19,Centre
Ordinateur,2,147.35,Ouest
Scanner,8,1496.07,Centre
Imprimante,9,872.72,Nord
Clavier,4,275.53,Est
Scanner,7,120.28,Centre
Ordinateur,1,858.64,Est
Clavier,2,416.61,Nord
Imprimante,4,413.69,Sud
Téléphone,5,767.93,Nord
Téléphone,8,723.17,Ouest
Scanner,2,571.74,Sud
Clavier,2,1223.17,Centre
Ordinateur,5,629.98,Ouest
Ordinateur,2,700.13,Sud
Imprimante,3,960.89,Ouest
Clavier,9,1086.49,Est
Clavier,9,588.93,Est
Téléphone,6,804.87,Est
Imprimante,9,778.17,Sud
Imprimante,8,1324.55,Centre
Imprimante,3,655.19,Sud
Clavier,8,717.7,Ouest
Téléphone,7,884.84,Centre
Imprimante,9,1014.59,Est
Téléphone,7,51.4,Nord
Imprimante,5,995.08,Nord
Clavier,5,270.72,Est
Téléphone,4,1465.09,Ouest
Scanner,2,568.99,Sud
Imprimante,5,748.63,Ouest
Clavier,4,149.01,Est
Téléphone,1,1314.63,Est
Ordinateur,2,408.97,Sud
Clavier,2,494.43,Est
Clavier,9,950.11,Nord
Ordinateur,2,61.02,Centre
Ordinateur,7,1486.64,Nord
Scanner,3,785.76,Sud
Scanner,2,1260.01,Ouest
Scanner,8,1365.31,Ouest
Clavier,2,50.62,Nord
Clavier,9,670.89,Centre
Clavier,3,1340.13,Est
Scanner,9,1054.17,Ouest
Téléphone,3,1121.88,Est
Clavier,9,849.65,Centre
Clavier,6,1465.43,Ouest
Clavier,2,199.68,Nord
Scanner,1,1311.8,Centre
Imprimante,3,1032.73,Centre
Scanner,7,844.22,Ouest
Imprimante,3,1020.0,Ouest
Scanner,3,1186.95,Ouest
Téléphone,7,318.6,Est
Téléphone,7,369.97,Nord
Clavier,4,405.18,Est
Scanner,1,552.6,Ouest
Imprimante,8,870.66,Nord
Imprimante,8,1370.96,Centre
Téléphone,6,418.53,Sud
Clavier,1,852.44,Ouest
Imprimante,3,1466.24,Sud
Scanner,6,1031.8,Centre
Clavier,6,671.87,Sud
Scanner,1,157.77,Est
Scanner,7,519.36,Est
Téléphone,2,516.15,Ouest
Scanner,8,1027.05,Est
Ordinateur,6,298.12,Sud
Clavier,1,765.27,Est
Ordinateur,2,629.37,Est
Scanner,6,253.43,Ouest
Scanner,2,1338.28,Ouest
Téléphone,4,950.78,Ouest
Téléphone,9,1026.61,Sud
Téléphone,3,623.13,Ouest
Téléphone,5,1264.67,Sud
Imprimante,3,1392.98,Sud
Téléphone,8,85.89,Ouest
Scanner,5,702.26,Ouest
Scanner,6,1023.51,Centre
Clavier,6,1263.5,Sud
Ordinateur,4,1192.69,Ouest
Imprimante,4,1471.8,Sud
Imprimante,1,1149.45,Ouest
Clavier,6,231.41,Centre
Clavier,4,281.1,Est
Téléphone,6,1430.66,Sud
Clavier,8,85.15,Centre
Imprimante,9,596.72,Nord
Ordinateur,9,675.54,Centre
Ordinateur,1,426.12,Nord
Imprimante,5,1108.52,Sud
Téléphone,7,1257.62,Centre
Ordinateur,1,1436.75,Nord
Ordinateur,6,1452.26,Nord
Téléphone,1,618.04,Nord
Ordinateur,6,1421.11,Centre
Scanner,7,753.78,Ouest
Imprimante,5,1258.17,Nord
Ordinateur,2,1192.29,Centre
Ordinateur,2,375.45,Est
Téléphone,6,877.51,Est
Ordinateur,6,1458.28,Ouest
Téléphone,1,813.62,Ouest
Imprimante,9,807.55,Ouest
Scanner,7,959.12,Est
Clavier,8,1396.88,Est
Imprimante,2,612.4,Sud
Ordinateur,6,105.07,Nord
Scanner,9,311.61,Ouest
Clavier,1,1442.44,Est
Clavier,5,428.59,Nord
Ordinateur,8,1128.4,Sud
Clavier,4,606.2,Centre
Clavier,1,104.48,Est
Imprimante,7,529.67,Est
Imprimante,1,648.6,Nord
Clavier,7,385.92,Est
Téléphone,7,1455.58,Centre
Ordinateur,7,1486.66,Est
Téléphone,5,450.93,Sud
Téléphone,4,1441.12,Sud
Clavier,4,1383.97,Centre
Ordinateur,1,1425.92,Sud
Téléphone,2,1117.95,Est
Imprimante,7,758.65,Sud
Imprimante,8,646.76,Sud
Ordinateur,8,91.3,Sud
Téléphone,9,360.55,Ouest
Scanner,7,1122.03,Centre
Scanner,1,214.44,Sud
Ordinateur,8,69.01,Centre
Ordinateur,7,1197.29,Ouest
Scanner,2,618.26,Centre
Téléphone,6,623.51,Est
Téléphone,3,444.06,Est
Clavier,5,1267.98,Sud
Ordinateur,6,1235.09,Est
Téléphone,6,783.09,Ouest
Scanner,8,902.15,Centre
Scanner,8,406.35,Centre
Imprimante,9,259.09,Ouest
Téléphone,1,531.74,Est
Clavier,4,1176.03,Ouest
Clavier,1,1344.54,Est
Ordinateur,6,654.59,Centre
Imprimante,3,1350.95,Ouest
Scanner,5,476.89,Est
Scanner,9,602.04,Ouest
Ordinateur,3,511.09,Est
Clavier,2,400.42,Centre
Clavier,8,631.61,Est
Scanner,7,539.24,Nord
Ordinateur,1,362.38,Ouest
Téléphone,9,816.7,Nord
Imprimante,4,998.28,Est
Clavier,6,1120.39,Ouest
Clavier,7,1196.72,Sud
Clavier,8,786.07,Centre
Téléphone,4,577.18,Ouest
Téléphone,9,431.1,Ouest
Imprimante,1,661.38,Est
Clavier,8,487.92,Nord
Scanner,9,846.15,Sud
Clavier,4,67.52,Centre
Imprimante,5,736.81,Nord
Imprimante,2,1122.73,Centre
Scanner,5,455.17,Centre
Téléphone,3,1313.58,Nord
Scanner,9,313.32,Sud
Imprimante,5,1195.71,Est
Scanner,5,1124.93,Sud
Clavier,7,621.92,Est
Imprimante,9,52.49,Est
Téléphone,5,188.97,Nord
Téléphone,9,848.82,Nord
Scanner,7,1396.09,Centre
Scanner,6,693.98,Ouest
Scanner,6,1154.81,Centre
Clavier,4,278.04,Est
Téléphone,9,1209.11,Centre
Imprimante,9,431.95,Est
Imprimante,3,230.0,Est
Téléphone,4,732.22,Nord
Scanner,1,782.03,Centre
Ordinateur,9,906.95,Sud
Scanner,6,733.34,Centre
Téléphone,3,661.83,Sud
Clavier,2,974.58,Sud
Scanner,8,1102.79,Centre
Imprimante,6,644.06,Ouest
Clavier,3,1243.47,Nord
Téléphone,3,578.52,Ouest
Ordinateur,8,1349.64,Centre
Scanner,1,327.01,Sud
Clavier,3,896.89,Sud
Clavier,5,1382.77,Centre
Imprimante,5,366.35,Est
Scanner,8,1478.99,Est
Ordinateur,6,1219.41,Centre
Clavier,3,637.2,Est
Imprimante,4,760.55,Sud
Scanner,4,181.24,Ouest
Scanner,6,699.53,Nord
Ordinateur,9,1485.9,Sud
Imprimante,8,1489.94,Nord
Ordinateur,7,288.34,Ouest
Clavier,9,71.48,Ouest
Téléphone,9,256.22,Est
Téléphone,6,866.31,Sud
Ordinateur,9,1371.01,Nord
Ordinateur,8,82.49,Est
Téléphone,3,549.25,Centre
Clavier,6,1491.92,Nord
Ordinateur,4,837.94,Ouest
Clavier,3,773.13,Nord
Clavier,5,149.68,Ouest
Imprimante,8,580.29,Ouest
Clavier,7,702.14,Ouest
Scanner,7,777.68,Est
Téléphone,2,1351.63,Nord
Téléphone,7,1365.6,Centre
Ordinateur,1,661.52,Est
Ordinateur,6,87.91,Sud
Imprimante,7,1308.11,Ouest
Imprimante,2,873.5,Nord
Scanner,8,300.49,Centre
Ordinateur,8,938.2,Ouest
Téléphone,6,884.39,Est
Scanner,7,570.02,Sud
Ordinateur,5,137.31,Sud
Scanner,5,86.62,Est
Clavier,8,1051.12,Ouest
Clavier,2,190.67,Nord
Scanner,4,1374.35,Nord
Ordinateur,7,263.03,Ouest
Clavier,8,847.92,Sud
Clavier,4,1173.03,Est
Scanner,6,1293.57,Sud
Clavier,3,1335.73,Est
Téléphone,7,854.86,Centre
Clavier,2,396.12,Nord
Scanner,1,344.68,Nord
Clavier,5,699.67,Est
Clavier,4,962.42,Ouest
Imprimante,5,1299.42,Nord
Scanner,9,780.0,Est
Scanner,1,1066.6,Est
Imprimante,8,1050.58,Sud
Imprimante,3,221.49,Nord
Téléphone,7,1232.0,Nord
Clavier,3,673.75,Ouest
Ordinateur,5,132.49,Sud
Ordinateur,7,875.58,Centre
Imprimante,6,1365.37,Est
Scanner,2,1151.05,Sud
Scanner,3,224.1,Nord
Téléphone,9,1209.65,Est
Ordinateur,6,115.99,Est
Scanner,2,883.9,Sud
Téléphone,5,216.79,Centre
Téléphone,9,923.32,Centre
Imprimante,4,271.73,Nord
Ordinateur,2,1345.93,Sud
Téléphone,2,995.49,Sud
Téléphone,4,687.23,Sud
Téléphone,7,1365.51,Centre
Ordinateur,5,300.59,Centre
Imprimante,7,1323.34,Sud
Clavier,4,214.29,Ouest
Scanner,1,1169.68,Sud
Ordinateur,4,257.02,Ouest
Ordinateur,5,272.84,Est
Ordinateur,6,1299.34,Sud
Clavier,4,699.27,Centre
Scanner,7,419.17,Est
Scanner,4,1005.03,Sud
Téléphone,4,1299.36,Est
Téléphone,6,652.66,Sud
Imprimante,1,464.52,Nord
Ordinateur,9,451.01,Nord
Imprimante,6,1039.6,Sud
Ordinateur,4,1075.04,Est
Scanner,4,1374.41,Nord
Imprimante,9,80.61,Sud
Scanner,9,248.81,Nord
Téléphone,6,904.89,Nord
Scanner,5,475.84,Sud
Clavier,1,702.53,Sud
Imprimante,9,1394.31,Ouest
Ordinateur,6,190.09,Sud
Scanner,9,990.01,Nord
Imprimante,2,1216.01,Centre
Ordinateur,8,224.69,Sud
Imprimante,7,987.57,Sud
Imprimante,1,1255.86,Ouest
Clavier,6,349.76,Ouest
Scanner,8,245.6,Sud
Clavier,1,144.42,Est
Téléphone,3,1106.82,Ouest
Imprimante,1,650.24,Nord
Scanner,4,774.12,Nord
Téléphone,4,193.4,Est
Téléphone,6,217.98,Centre
Clavier,6,1027.3,Ouest
Téléphone,2,647.98,Centre
Ordinateur,7,1268.54,Centre
Ordinateur,7,1191.27,Est
Ordinateur,6,1189.17,Ouest
Téléphone,9,1297.97,Est
Imprimante,4,1278.73,Ouest
Scanner,8,837.44,Centre
Ordinateur,2,466.7,Est
Ordinateur,4,866.24,Centre
Ordinateur,7,393.12,Ouest
Clavier,7,328.2,Sud
Clavier,4,783.91,Sud
Ordinateur,9,953.21,Ouest
Ordinateur,2,703.93,Ouest
Clavier,6,1219.17,Nord
Scanner,3,897.06,Centre
Imprimante,2,1467.99,Centre
Scanner,1,296.59,Sud
Imprimante,8,502.71,Sud
Téléphone,2,152.48,Centre
Téléphone,4,773.89,Est
Scanner,3,122.44,Sud
Clavier,8,994.21,Est
Ordinateur,7,412.04,Est
Téléphone,4,1145.09,Ouest
Clavier,6,107.7,Ouest
Clavier,5,538.34,Nord
Imprimante,2,1400.02,Ouest
Téléphone,7,149.89,Centre
Scanner,9,1319.37,Nord
Clavier,8,529.38,Nord
Scanner,7,105.02,Sud
Scanner,6,1355.47,Ouest
Téléphone,2,672.13,Centre
Scanner,6,679.97,Est
Scanner,1,1048.87,Ouest
Ordinateur,6,729.39,Sud
Scanner,7,1176.52,Est
Ordinateur,4,872.81,Centre
Téléphone,7,511.07,Sud
Scanner,9,976.28,Ouest
Clavier,1,176.96,Centre
Scanner,4,763.62,Sud
Ordinateur,4,544.06,Nord
Clavier,4,633.47,Nord
Téléphone,1,1027.89,Centre
Imprimante,7,284.91,Est
Imprimante,8,99.93,Centre
Ordinateur,7,1318.98,Centre
Téléphone,2,1285.95,Est
Téléphone,4,1382.63,Ouest
Scanner,2,1078.6,Centre
Imprimante,7,1331.83,Sud
Scanner,4,518.46,Ouest
Téléphone,7,267.24,Sud
Ordinateur,6,1057.58,Centre
Ordinateur,3,561.12,Centre
Clavier,9,446.06,Centre
Ordinateur,8,908.72,Ouest
Imprimante,7,259.99,Centre
Clavier,3,909.53,Ouest
Imprimante,5,1316.69,Est
Scanner,8,1048.22,Nord
Scanner,2,789.9,Ouest
Ordinateur,4,755.53,Est
Clavier,5,511.68,Ouest
Imprimante,2,1150.86,Sud
Imprimante,6,1405.68,Nord
Téléphone,7,737.87,Centre
Ordinateur,8,1330.7,Est
Scanner,4,82.39,Ouest
Téléphone,5,325.05,Sud
Scanner,3,125.39,Centre
Scanner,5,825.55,Centre
Imprimante,6,528.39,Est
Scanner,4,1271.38,Ouest
Clavier,6,1039.06,Ouest
Scanner,9,947.8,Ouest
Clavier,4,231.88,Sud
Scanner,7,453.07,Centre
Téléphone,8,1101.94,Ouest
Imprimante,3,342.63,Est
Téléphone,7,1064.07,Est
Imprimante,9,1356.0,Ouest
Téléphone,1,1311.39,Sud
Ordinateur,1,93.96,Ouest
Scanner,7,1327.19,Sud
Scanner,2,472.55,Centre
Ordinateur,8,680.92,Centre
Ordinateur,6,819.41,Sud
Clavier,2,645.25,Ouest
Téléphone,4,961.91,Est
Scanner,7,1260.55,Nord
Clavier,8,1059.13,Sud
Scanner,5,396.32,Sud
Ordinateur,2,1382.4,Sud
Clavier,2,1057.04,Sud
Clavier,4,247.85,Nord
Clavier,3,1108.3,Est
Téléphone,7,99.43,Nord
Clavier,5,955.97,Ouest
Scanner,5,1390.76,Centre
Téléphone,8,883.58,Ouest
Scanner,1,494.98,Nord
Clavier,6,1483.03,Centre
Clavier,6,1222.38,Est
Scanner,4,409.43,Est
Imprimante,7,154.74,Centre
Clavier,9,1450.83,Ouest
Clavier,9,101.14,Nord
Téléphone,8,1030.89,Nord
Scanner,1,1475.6,Ouest
Clavier,9,404.88,Centre
Scanner,4,1392.65,Nord
Téléphone,3,660.63,Centre
Scanner,2,391.72,Ouest
Scanner,4,168.86,Centre
Téléphone,7,921.64,Est
Clavier,1,1058.39,Est
Scanner,2,985.89,Centre
Imprimante,1,927.44,Sud
Clavier,6,950.7,Sud
Téléphone,7,793.77,Sud
Ordinateur,8,360.38,Est
Imprimante,2,928.11,Centre
Clavier,1,1337.07,Ouest
Téléphone,2,74.73,Est
Imprimante,8,1474.53,Est
Clavier,5,1460.46,Centre
Ordinateur,6,436.68,Centre
Clavier,4,665.0,Nord
Ordinateur,3,869.37,Centre
Ordinateur,9,1276.17,Sud
Scanner,5,138.44,Est
Téléphone,7,378.79,Est
Scanner,7,1007.17,Centre
Ordinateur,7,139.37,Sud
Téléphone,8,1344.37,Centre
Téléphone,3,1335.17,Nord
Téléphone,1,193.0,Nord
Imprimante,4,652.44,Est
Clavier,1,789.84,Sud
Ordinateur,4,990.94,Sud
Téléphone,2,836.06,Ouest
Imprimante,8,51.91,Sud
Imprimante,6,237.68,Nord
Ordinateur,5,1257.09,Ouest
Scanner,2,1193.05,Est
Imprimante,3,74.76,Centre
Ordinateur,9,71.52,Est
Imprimante,5,1284.16,Ouest
Ordinateur,2,573.89,Centre
Téléphone,1,639.8,Nord
Scanner,5,1419.1,Nord
Imprimante,3,1350.67,Ouest
Imprimante,5,616.35,Est
Imprimante,8,1207.94,Ouest
Clavier,4,707.61,Nord
